target pageflip timestamp,pageflip timestamp,render start,render end,safety margin,refresh duration,vrr,tearing,predicted render time
8058010249999,8058027080000,8057991458564,8057996747217,26238840,16668333,0,0,22914860
8058043669999,8058060494000,8058024999219,8058029313201,24955282,16668333,0,0,22901157
8058077084999,8058093912000,8058059745318,8058067261927,26397520,16668333,0,0,22546067
8058160585332,8058194158000,8058130547148,8058139269870,25384783,16668333,0,0,21980201
8058193921998,8058227575000,8058167869411,8058206148823,34078571,16668333,0,0,21980201
8058227494666,8058244280000,8058199402159,8058208341691,34210590,16668333,0,0,21747100
8058260911666,8058260993000,8058227420745,8058231165811,29944334,16668333,0,0,69757664
8058277616666,8058294410000,8058244931364,8058250571368,33117155,16668333,0,0,69533037
8058294329666,8058311113000,8058269456849,8058276256196,33357994,16668333,0,0,69137145
8058327746666,8058361241000,8058302852600,8058311359966,33015576,16668333,0,0,68488638
8058361117999,8058394652000,8058337355602,8058344200870,32801244,16668333,0,0,68214875
8058394577666,8058411360000,8058371120902,8058380354880,30281419,16668333,0,0,67577031
8058427988666,8058444778000,8058405270637,8058412414679,31608127,16668333,0,0,67053675
8058461364999,8058494900000,8058439317167,8058453107885,32921490,16668333,0,0,66879425
8058494782999,8058511609000,8058473255924,8058479655798,31465900,16668333,0,0,66393076
8058528236666,8058545026000,8058507492751,8058516516500,27320412,16668333,0,0,66421328
8058561613999,8058595149000,8058541858975,8058553812465,33293408,16668333,0,0,66146471
8058595030999,8058611855000,8058577066854,8058584677033,27006318,16668333,0,0,65780866
8058628485666,8058645273000,8058611214279,8058619058142,25643463,16668333,0,0,65570862
8058678528332,8058745522000,8058645863074,8058653304033,26979251,16668333,0,0,65337268
8058745282998,8058778939000,8058719575012,8058741027073,37995747,16668333,0,0,64891744
8058778858666,8058812355000,8058748614919,8058764295342,33898774,16668333,0,0,63507025
8058812275666,8058829059000,8058779479576,8058790948924,33286919,16668333,0,0,64153451
8058845691666,8058845767000,8058812469678,8058818176941,27079528,16668333,0,0,64287383
8058862395666,8058862477000,8058829158428,8058834701950,28729814,16668333,0,0,64176336
8058879103666,8058895889000,8058855493018,8058863887221,31253148,16668333,0,0,63866469
8058912481999,8058929310000,8058889773160,8058898747016,30062974,16668333,0,0,63556870
8058945893999,8058962721000,8058923565533,8058930902887,31219690,16668333,0,0,63139871
8058979314999,8058996138000,8058957727546,8058963901590,31886260,16668333,0,0,62771168
8059012725999,8059029558000,8058991493129,8059000466910,28192196,16668333,0,0,62299750
8059046142999,8059062973000,8059025638879,8059033328630,29685918,16668333,0,0,61764000
8059079562999,8059096388000,8059060568407,8059069496363,25948995,16668333,0,0,61433237
8059112977999,8059129802000,8059095683566,8059102996693,26153510,16668333,0,0,61021009
8059163138666,8059163216000,8059129733387,8059135800324,27145792,16668333,0,0,60277580
8059196552666,8059196633000,8059164159881,8059174239051,21721849,16668333,0,0,59781321
8059329979664,8059330297000,8059301301107,8059310021614,19366243,16668333,0,0,59580638
8059363633666,8059363715000,8059332431318,8059341523191,21952377,16668333,0,0,58355120
8059380301999,8059397128000,8059361414327,8059374784147,22562248,16668333,0,0,58355120
8059397051666,8059413840000,8059367602814,8059377160172,33653240,16668333,0,0,58087606
8059430464666,8059430545000,8059397136212,8059402025731,28020972,16668333,0,0,58154688
8059447176666,8059447255000,8059414197788,8059421431034,25083473,16668333,0,0,58028821
8059463881666,8059463961000,8059435760017,8059444068871,19907490,16668333,0,0,57745677
8059497297666,8059497376000,8059470249302,8059477657457,18679898,16668333,0,0,57384998
8059530712666,8059530793000,8059504540729,8059513124720,16685664,16668333,0,0,57005108
8059564129666,8059564212000,8059539153855,8059546519707,16631706,16668333,0,0,56712684
8059597548666,8059614332000,8059573705826,8059582553724,30928202,16668333,0,0,56341973
8059630885332,8059647747000,8059608643378,8059615322968,31930122,16668333,0,0,56341973
8059664336999,8059681162000,8059643156444,8059649923792,30516514,16668333,0,0,55947635
8059697751999,8059714581000,8059676829823,8059682819204,30853440,16668333,0,0,55541638
8059731166999,8059798122000,8059711945615,8059719301127,18056291,16668333,0,0,55152562
8059797922665,8059814828000,8059781116156,8059794878098,20018691,16668333,0,0,54721458
8059831458666,8059848246000,8059814542285,8059823239445,-50280211,16668333,0,0,53904320
8059931587665,8059948494000,8059914817661,8059922564487,26003225,16668333,0,0,53762769
8059964924331,8059981909000,8059947853340,8059956379632,25044058,16668333,0,0,53762769
8059998498999,8060015321000,8059968043408,8059977658497,34007391,16668333,0,0,52870546
8060031913999,8060048737000,8060002418498,8060012973939,33921833,16668333,0,0,52641158
8060065325999,8060065445000,8060037098321,8060042695371,22885286,16668333,0,0,52496777
8060098781666,8060098860000,8060072041434,8060078894352,18771897,16668333,0,0,52199835
8060132196666,8060132276000,8060107166203,8060112727407,18771726,16668333,0,0,51850403
8060165612666,8060182399000,8060141708039,8060150600116,31020778,16668333,0,0,51423054
8060198949332,8060215819000,8060176595604,8060184202899,31187956,16668333,0,0,51423054
8060232403999,8060265944000,8060211763711,8060225692367,33894520,16668333,0,0,51149018
8060265823999,8060282652000,8060246300175,8060251647892,31163033,16668333,0,0,50869021
8060299280666,8060316063000,8060280041173,8060287879903,28552345,16668333,0,0,51184965
8060332656999,8060416316000,8060313684550,8060323223038,-34219814,16668333,0,0,50952971
8060482746330,8060483142000,8060451672769,8060461617125,21045567,16668333,0,0,50663771
8060499657665,8060516561000,8060482231755,8060486023408,29092748,16668333,0,0,50183285
8060516478666,8060533268000,8060486119127,8060493867514,32034917,16668333,0,0,49904020
8060549897666,8060549979000,8060520505656,8060527250927,22449799,16668333,0,0,49332137
8060583315666,8060583391000,8060555113052,8060560520448,22487781,16668333,0,0,49016694
8060616727666,8060616806000,8060589585086,8060596578255,19759003,16668333,0,0,48584336
8060650142666,8060666933000,8060624198588,8060633277166,30873243,16668333,0,0,48272989
8060683479332,8060700351000,8060659343375,8060666659711,30849550,16668333,0,0,48272989
8060716937999,8060733764000,8060694689689,8060703295204,29709240,16668333,0,0,48040147
8060750355999,8060767178000,8060728374963,8060735737157,30584347,16668333,0,0,47753381
8060783768999,8060800599000,8060762905195,8060771668352,28042906,16668333,0,0,47562600
8060817182999,8060834010000,8060797772682,8060805373225,28530678,16668333,0,0,47284059
8060850603999,8060867424000,8060832665528,8060839056116,29073389,16668333,0,0,47110639
8060884014999,8060900841000,8060866454784,8060873846750,27509151,16668333,0,0,46851893
8060917509333,8061001093000,8060900665679,8060907182173,94664424,16668333,0,0,46256832
8060967514332,8061017796000,8060935301800,8060942032128,28713891,16668333,0,0,46256832
8061034429666,8061034506000,8061000927973,8061009492579,25329889,16668333,0,0,45315566
8061051132666,8061067922000,8061017752510,8061023864830,29147380,16668333,0,0,45177768
8061067842666,8061084628000,8061037442581,8061053497406,28949606,16668333,0,0,45107487
8061101258666,8061101336000,8061067899848,8061072371497,29255534,16668333,0,0,44791903
8061117964666,8061134751000,8061084388855,8061088253077,31214268,16668333,0,0,45017514
8061134672666,8061151465000,8061101113046,8061104767454,31209081,16668333,0,0,44799794
8061168087666,8061168170000,8061135578992,8061139515480,28672056,16668333,0,0,44331991
8061201506666,8061201588000,8061169040309,8061173316100,28517773,16668333,0,0,43882766
8061234924666,8061235005000,8061203544816,8061211744758,22533146,16668333,0,0,43478542
8061268341666,8061268416000,8061238245633,8061245166019,22336977,16668333,0,0,43363676
8061301752666,8061301830000,8061272632212,8061279128490,22880270,16668333,0,0,43146800
8061335166666,8061351957000,8061307941672,8061313316324,30030439,16668333,0,0,42903701
8061368503332,8061368663000,8061342031665,8061347028725,21604654,16668333,0,0,42903701
8061401999666,8061402081000,8061375803093,8061383207121,17922654,16668333,0,0,42269426
8061435417666,8061452203000,8061410326918,8061420508575,28635723,16668333,0,0,42115057
8061468754332,8061485619000,8061444901060,8061452204790,28043627,16668333,0,0,42115057
8061502207999,8061519040000,8061479905711,8061488854425,28415809,16668333,0,0,42205673
8061602381665,8061619285000,8061581320081,8061588086215,28607383,16668333,0,0,41957831
8061635718331,8061652697000,8061614943004,8061623254435,28645593,16668333,0,0,41957831
8061669289999,8061686115000,8061649215129,8061654507635,29570031,16668333,0,0,41264143
8061702701999,8061719532000,8061683788313,8061691660638,27496405,16668333,0,0,41159214
8061736119999,8061752945000,8061718342706,8061726102698,26086743,16668333,0,0,40836544
8061769613333,8061786366000,8061752992217,8061761581580,24250468,16668333,0,0,40560422
8061819702666,8061819782000,8061787204768,8061797052961,22507520,16668333,0,0,40479435
8061853118666,8061853197000,8061821795605,8061830027888,23465603,16668333,0,0,40490575
8061869786999,8061869901000,8061835797320,8061840696724,29265867,16668333,0,0,40490575
8061886533666,8061886614000,8061853035478,8061857808890,29064442,16668333,0,0,40363518
8061903237666,8061903316000,8061869770622,8061874938720,28704582,16668333,0,0,40183480
8061919950666,8061936734000,8061889974805,8061897702577,27208286,16668333,0,0,40002352
8061953320999,8061953444000,8061924753725,8061931778586,21029226,16668333,0,0,39837788
8061986780666,8061986859000,8061959504924,8061967671974,18490634,16668333,0,0,39589447
8062020195666,8062020278000,8061993271596,8062000762139,19000388,16668333,0,0,39475762
8062053614666,8062053690000,8062027574175,8062034202688,18775016,16668333,0,0,39305847
8062120363332,8062170647000,8062096370760,8062106126927,27233170,16668333,0,0,39077576
8062170368331,8062187352000,8062139360804,8062146978379,28629532,16668333,0,0,39077576
8062203983666,8062204064000,8062170740506,8062178789436,24987059,16668333,0,0,39119841
8062220688666,8062237478000,8062199560245,8062206422454,28068091,16668333,0,0,39023469
8062254068999,8062270897000,8062234509820,8062242245870,27354805,16668333,0,0,38942912
8062287482999,8062304313000,8062269615829,8062276736638,27442192,16668333,0,0,38700907
8062320901999,8062337728000,8062304157399,8062312904391,24152765,16668333,0,0,38522852
8062371064666,8062371144000,8062338665642,8062346308928,25080760,16668333,0,0,38210869
8062404480666,8062421262000,8062373014638,8062386521501,25804923,16668333,0,0,38028618
8062437817332,8062437974000,8062407660027,8062413352547,23534151,16668333,0,0,38028618
8062471310666,8062471389000,8062442237363,8062451428488,19113551,16668333,0,0,38266609
8062504725666,8062504804000,8062476311981,8062484045315,20896919,16668333,0,0,38168818
8062538140666,8062538218000,8062510902558,8062520231796,17992271,16668333,0,0,37960653
8062571554666,8062571636000,8062545236788,8062552403040,18785807,16668333,0,0,37874105
8062604972666,8062621757000,8062579878399,8062588560321,25902155,16668333,0,0,37628124
8062721766998,8062722011000,8062692723138,8062699671773,22355255,16668333,0,0,37426946
8062755347666,8062772130000,8062726113600,8062739574235,25770741,16668333,0,0,36660975
8062788684332,8062788840000,8062760519500,8062766220415,22025277,16668333,0,0,36660975
8062822176666,8062822253000,8062795104260,8062803252855,18078237,16668333,0,0,36876752
8062855589666,8062872377000,8062829769575,8062841334403,24888118,16668333,0,0,36694691
8062888926332,8062889085000,8062864740509,8062871453102,17045781,16668333,0,0,36694691
8062922421666,8062939213000,8062899005387,8062907622782,26453131,16668333,0,0,36671657
8062972549666,8062972626000,8062939180227,8062945019041,25057080,16668333,0,0,36427464
8062989217999,8062989333000,8062955562443,8062960742400,24956335,16668333,0,0,36427464
8063005962666,8063006042000,8062972589033,8062978216991,24756858,16668333,0,0,36081031
8063022669666,8063039456000,8063001556997,8063009756513,24620286,16668333,0,0,35892642
8063056046999,8063072871000,8063036030379,8063042804070,25522050,16668333,0,0,35723146
8063089460999,8063106291000,8063070556026,8063079124710,25317231,16668333,0,0,35562687
8063122875999,8063139705000,8063105222234,8063112504401,25651373,16668333,0,0,35308309
8063156295999,8063173118000,8063139282449,8063147778329,24858220,16668333,0,0,35185609
8063206378332,8063273372000,8063173340793,8063182712916,23505122,16668333,0,0,34972121
8063273127998,8063323494000,8063248979922,8063278633132,34159468,16668333,0,0,34848477
8063306708666,8063340203000,8063276591987,8063299607405,33495818,16668333,0,0,34679763
8063356830666,8063356907000,8063323382522,8063333911809,22919372,16668333,0,0,53007976
8063373539666,8063390326000,8063344760354,8063348319178,33514588,16668333,0,0,53375584
8063406911999,8063423740000,8063380052748,8063389930873,33280710,16668333,0,0,53242784
8063440330999,8063440445000,8063414739882,8063420610809,19824325,16668333,0,0,52512848
8063473781666,8063490574000,8063449899452,8063458998756,31751848,16668333,0,0,51971188
8063507118332,8063523985000,8063480294202,8063487334025,33761514,16668333,0,0,51971188
8063523910666,8063540695000,8063491259382,8063504215610,33958434,16668333,0,0,51505371
8063557321666,8063557401000,8063523758476,8063527377748,30167923,16668333,0,0,51067072
8063574031666,8063590818000,8063556686231,8063561364679,29163804,16668333,0,0,51069956
8063624154666,8063624239000,8063590863672,8063597495919,26874415,16668333,0,0,50168807
8063657575666,8063657654000,8063625492204,8063634350591,22976181,16668333,0,0,49751413
8063690990666,8063691068000,8063659888186,8063667028379,23541999,16668333,0,0,49496880
8063724404666,8063741194000,8063694369025,8063707758861,33422672,16668333,0,0,49130740
8063824535665,8063824731000,8063799105992,8063807506097,16969290,16668333,0,0,49295400
8063858067666,8063874854000,8063831689793,8063837592435,32471820,16668333,0,0,48549602
8063891404332,8063891561000,8063865539171,8063872659835,18294445,16668333,0,0,48549602
8063924897666,8063924980000,8063899660745,8063906660436,18498837,16668333,0,0,47704226
8063958316666,8063975100000,8063933857687,8063938317030,32832681,16668333,0,0,47358028
8063974984999,8063991808000,8063941698032,8063950771999,32657564,16668333,0,0,47358028
8064008436666,8064008516000,8063975060599,8063980120596,28316267,16668333,0,0,46599044
8064025144666,8064041933000,8064002886649,8064008803445,32010876,16668333,0,0,46519583
8064058520999,8064075353000,8064037126403,8064043769394,31839526,16668333,0,0,46301655
8064091937999,8064108764000,8064071720502,8064078511409,29971010,16668333,0,0,45931110
8064125357999,8064142180000,8064105970675,8064112832595,28717417,16668333,0,0,45620868
8064158768999,8064175601000,8064140745021,8064148801500,26279152,16668333,0,0,45328430
8064208937666,8064225720000,8064175680278,8064187642519,29680829,16668333,0,0,44854211
8064242274332,8064242429000,8064210298152,8064218571519,23062087,16668333,0,0,44854211
8064275765666,8064275847000,8064244483251,8064251468263,23976657,16668333,0,0,44918434
8064309183666,8064325966000,8064279665550,8064293472026,31738150,16668333,0,0,44626701
8064342520332,8064342674000,8064313514298,8064319197745,22798163,16668333,0,0,44626701
8064426015665,8064442922000,8064408578591,8064418409423,24548353,16668333,0,0,44772925
8064459352331,8064476337000,8064441500321,8064446821966,29273030,16668333,0,0,44772925
8064492926999,8064509759000,8064475173432,8064480265373,29284134,16668333,0,0,44441638
8064526427333,8064543172000,8064509574833,8064514534838,28780500,16668333,0,0,43568969
8064559763999,8064576588000,8064542522111,8064549234633,27530987,16668333,0,0,43568969
8064576508666,8064593298000,8064544601191,8064557068880,30651830,16668333,0,0,43141802
8064609924666,8064610006000,8064576671739,8064582055982,27477050,16668333,0,0,42848278
8064626634666,8064643420000,8064609869547,8064615735645,28146896,16668333,0,0,42922050
8064676756666,8064693545000,8064644497497,8064657084727,28794364,16668333,0,0,42385233
8064710093332,8064710252000,8064678939638,8064682512140,28177228,16668333,0,0,42385233
8064743588666,8064743667000,8064713748747,8064720096646,22577669,16668333,0,0,42377151
8064777003666,8064777083000,8064748045921,8064753615808,23603199,16668333,0,0,42057565
8064810419666,8064810500000,8064782578839,8064792104589,17438201,16668333,0,0,41695700
8064843836666,8064843911000,8064817759972,8064825147707,18307127,16668333,0,0,41627975
8064877247666,8064877332000,8064851849934,8064860034849,17451077,16668333,0,0,41394329
8064910668666,8064927455000,8064886301400,8064897143195,27827228,16668333,0,0,41219660
8064944005332,8064960870000,8064920746373,8064927100269,-62071356,16668333,0,0,41219660
8065044211665,8065061121000,8065026614137,8065033892902,27357960,16668333,0,0,40953251
8065077548331,8065094531000,8065060128101,8065068690610,25112918,16668333,0,0,40953251
8065111125999,8065127952000,8065092661838,8065099531610,27803541,16668333,0,0,40221374
8065144535999,8065161363000,8065127394587,8065136451039,24790741,16668333,0,0,40084728
8065194699666,8065194783000,8065161436235,8065167952654,26577629,16668333,0,0,39734430
8065228119666,8065228196000,8065195947092,8065204522009,23010451,16668333,0,0,39455754
8065261532666,8065261615000,8065230753864,8065238204742,22558303,16668333,0,0,39329548
8065294951666,8065295030000,8065265649617,8065274811845,20188976,16668333,0,0,39119264
8065311619999,8065328443000,8065292623093,8065297526394,27999161,16668333,0,0,39119264
8065328366666,8065345151000,8065299899870,8065309988871,27171328,16668333,0,0,39040243
8065361779666,8065361859000,8065328727305,8065333692269,27630352,16668333,0,0,38658586
8065378487666,8065378570000,8065345498351,8065353871955,23808825,16668333,0,0,38661118
8065395195666,8065411983000,8065368949331,8065379878468,26450375,16668333,0,0,38477467
8065428574999,8065428693000,8065402840783,8065411143517,16621029,16668333,0,0,38414421
8065462029666,8065462105000,8065437061740,8065444200849,17043073,16668333,0,0,38412509
8065495441666,8065512235000,8065471421017,8065481786427,26340668,16668333,0,0,38183448
8065528778332,8065612478000,8065505324151,8065511664296,26737683,16668333,0,0,38183448
8065612244998,8065629186000,8065584204768,8065599335695,27374633,16668333,0,0,38210598
8065645814666,8065645894000,8065612429514,8065618743894,27118639,16668333,0,0,37333536
8065662522666,8065679309000,8065642141169,8065648534883,27918000,16668333,0,0,37535672
8065695898999,8065712729000,8065676501249,8065682848824,28038495,16668333,0,0,37394558
8065729313999,8065746139000,8065710934709,8065718812370,26479694,16668333,0,0,37122046
8065762733999,8065779555000,8065745920873,8065753491535,25485340,16668333,0,0,36854602
8065812891666,8065812972000,8065780740386,8065788870972,23483804,16668333,0,0,36520968
8065846308666,8065846387000,8065814914395,8065822053889,23612860,16668333,0,0,36386903
8065862976999,8065863098000,8065829937179,8065835724888,27427630,16668333,0,0,36386903
8065879723666,8065879809000,8065846391859,8065850352723,27481266,16668333,0,0,36182298
8065896434666,8065896513000,8065862829328,8065869686280,27099814,16668333,0,0,36036759
8065913145666,8065929933000,8065885783937,8065895672692,26744107,16668333,0,0,35832604
8065946517999,8065963342000,8065920519438,8065933444217,26885362,16668333,0,0,35729690
8065979937999,8065996759000,8065955555941,8065968487962,27126442,16668333,0,0,35754447
8066013346999,8066030179000,8065990807619,8065996569795,25088431,16668333,0,0,36004457
8066046763999,8066063592000,8066025245246,8066034723821,25995782,16668333,0,0,36228494
8066163601998,8066180549000,8066140132999,8066148888857,26208860,16668333,0,0,35842401
8066196938664,8066197260000,8066172424351,8066179748425,17726275,16668333,0,0,35842401
8066230596666,8066247380000,8066206412540,8066215340150,25310068,16668333,0,0,35319198
8066263933332,8066280796000,8066241340686,8066249864914,26394967,16668333,0,0,35319198
8066297384999,8066297504000,8066268715600,8066279076796,18405603,16668333,0,0,35159453
8066314132666,8066314211000,8066280448690,8066290051507,24669667,16668333,0,0,35018327
8066330840666,8066330921000,8066297230051,8066300504623,26554710,16668333,0,0,35019531
8066347547666,8066347627000,8066313963573,8066318345450,25734953,16668333,0,0,34988834
8066364257666,8066381042000,8066344598975,8066351687164,26187107,16668333,0,0,34739427
8066397631999,8066414462000,8066378968639,8066386326482,25499346,16668333,0,0,34533153
8066431046999,8066447875000,8066414209122,8066420750637,24454909,16668333,0,0,34310715
8066481211666,8066481295000,8066448991451,8066454892247,24850505,16668333,0,0,33863437
8066514631666,8066514709000,8066483698492,8066491692877,22143606,16668333,0,0,33579583
8066548045666,8066548126000,8066517844689,8066524713815,23025793,16668333,0,0,33447419
8066581462666,8066581536000,8066552373652,8066561169526,19899197,16668333,0,0,33238602
8066614872666,8066614955000,8066586770380,8066593298644,21025214,16668333,0,0,33174945
8066731633331,8066731913000,8066706937946,8066714055851,17800579,16668333,0,0,32944816
8066765249666,8066765328000,8066740893899,8066746329684,18987998,16668333,0,0,32300952
8066798664666,8066815452000,8066775535640,8066784457094,23612094,16668333,0,0,32017554
8066832001332,8066848862000,8066810133648,8066819541454,24581456,16668333,0,0,32017554
8066865456999,8066882283000,8066844511325,8066850625783,24836222,16668333,0,0,31981843
8066882198666,8066898989000,8066856930911,8066869509930,24588946,16668333,0,0,31985647
8066915619666,8066915695000,8066882191258,8066886342231,24402455,16668333,0,0,31742042
8066932325666,8066949112000,8066912362524,8066918210748,23627300,16668333,0,0,31867830
8066965699999,8066982533000,8066946751089,8066955991494,23435191,16668333,0,0,31679045
8066999116999,8067015948000,8066981368076,8066989199546,23321254,16668333,0,0,31423362
8067032616333,8067049359000,8067015981441,8067025188452,24601169,16668333,0,0,31302826
8067082695666,8067082780000,8067050435642,8067055999769,24274861,16668333,0,0,31290654
8067116116666,8067116196000,8067084302937,8067091499721,23739827,16668333,0,0,31011716
8067149532666,8067149609000,8067118546802,8067124313781,23653281,16668333,0,0,30852551
8067182945666,8067183023000,8067153135065,8067160797317,21317061,16668333,0,0,30600513
8067216282332,8067299977000,8067187688038,8067194864646,23891799,16668333,0,0,30600513
8067299701331,8067316685000,8067268873218,8067289317046,23429694,16668333,0,0,30486083
8067333313666,8067333394000,8067299873120,8067305723315,22633211,16668333,0,0,29964394
8067350021666,8067366811000,8067323755558,8067333772564,23286029,16668333,0,0,33905766
8067383398999,8067383519000,8067357699992,8067364002358,18946826,16668333,0,0,33766299
8067416855666,8067433646000,8067391757616,8067405325849,22833332,16668333,0,0,33669031
8067450192332,8067450351000,8067426080022,8067432541298,16984359,16668333,0,0,33669031
8067483687666,8067500476000,8067460533408,8067471716236,23497821,16668333,0,0,33980948
8067517024332,8067533888000,8067495295059,8067500107662,23345603,16668333,0,0,33980948
8067550480999,8067567304000,8067528822734,8067533670836,22803673,16668333,0,0,34094457
8067583892999,8067600721000,8067562710495,8067568321744,22033633,16668333,0,0,33695445
8067617308999,8067634139000,8067597037973,8067603542253,22228290,16668333,0,0,33316749
8067650725999,8067667553000,8067632153774,8067641770292,21680401,16668333,0,0,33005727
8067684143999,8067700971000,8067666073473,8067675004600,21978789,16668333,0,0,32766589
8067717557999,8067734389000,8067700165640,8067710188652,23189864,16668333,0,0,32762049
8067751057333,8067767801000,8067734410123,8067740758440,22679482,16668333,0,0,32710570
8067801137666,8067801216000,8067769051811,8067774743197,21560161,16668333,0,0,32450045
8067901225998,8067901468000,8067873690929,8067880036603,21242946,16668333,0,0,32154645
8067934804666,8067934882000,8067906380212,8067913791804,20666742,16668333,0,0,31433856
8067968218666,8067985006000,8067940847008,8067957661455,20601731,16668333,0,0,31288214
8068001555332,8068001712000,8067975631450,8067980659497,21249458,16668333,0,0,31288214
8068035048666,8068051835000,8068009666288,8068015639194,22199438,16668333,0,0,31986424
8068068385332,8068085253000,8068043823949,8068058255198,22072018,16668333,0,0,31986424
8068101839999,8068101960000,8068077131262,8068081754734,20476552,16668333,0,0,31546059
8068118589666,8068118669000,8068085029147,8068089077460,21833418,16668333,0,0,31905034
8068135296666,8068135377000,8068102352080,8068109310810,22184075,16668333,0,0,31707996
8068152005666,8068152084000,8068118453824,8068122046715,21506192,16668333,0,0,31496309
8068168713666,8068185500000,8068147431680,8068160012864,21782780,16668333,0,0,31386979
8068202088999,8068218913000,8068181849622,8068186211584,21146115,16668333,0,0,31166864
8068235504999,8068252329000,8068216994862,8068224182363,21361017,16668333,0,0,31388026
8068268917999,8068285746000,8068251148263,8068259848761,20924393,16668333,0,0,30990375
8068302333999,8068319162000,8068284959098,8068291622995,21494307,16668333,0,0,30800258
8068352498666,8068352579000,8068320043466,8068328104914,21059900,16668333,0,0,30500865
8068385915666,8068385998000,8068354575862,8068360539150,21774016,16668333,0,0,30379595
8068452671332,8068502952000,8068422979540,8068430597685,21663844,16668333,0,0,30117978
8068502676331,8068519657000,8068475809634,8068489979054,21361500,16668333,0,0,30117978
8068536288666,8068536366000,8068502858530,8068509172780,20776013,16668333,0,0,29623981
8068552993666,8068553073000,8068525676192,8068531633428,21884144,16668333,0,0,29810903
8068586409666,8068586494000,8068560039392,8068566019588,21029400,16668333,0,0,29565182
8068619830666,8068619907000,8068594634839,8068601896623,17316496,16668333,0,0,29315943
8068653243666,8068670029000,8068629108361,8068637114760,20402764,16668333,0,0,29161673
8068686580332,8068703443000,8068662825782,8068669989291,20195048,16668333,0,0,29161673
8068720033999,8068736859000,8068697521855,8068705088550,20438163,16668333,0,0,29013776
8068753447999,8068770275000,8068731551289,8068744906910,20847015,16668333,0,0,28855088
8068786863999,8068803696000,8068765726307,8068771284372,19629942,16668333,0,0,28726693
8068820279999,8068837108000,8068800355602,8068808476167,20139983,16668333,0,0,29049369
8068853700999,8068870524000,8068835195302,8068844146772,20275125,16668333,0,0,28763178
8068887112999,8068903940000,8068869456914,8068877248517,21992360,16668333,0,0,28662465
8068920608333,8068937355000,8068903819078,8068911235911,20937082,16668333,0,0,28497038
8068970691666,8068970772000,8068938193977,8068944906088,20363932,16668333,0,0,28344491
8069004108666,8069004187000,8068972744222,8068977993585,21409242,16668333,0,0,28148035
8069104196998,8069104439000,8069075254787,8069080458712,20999748,16668333,0,0,27860005
8069137775666,8069137852000,8069109560580,8069116765104,19319683,16668333,0,0,27023742
8069171188666,8069171268000,8069143993458,8069151424364,19605467,16668333,0,0,26914067
8069204604666,8069204686000,8069178707952,8069187585003,16340217,16668333,0,0,26822597
8069238022666,8069254809000,8069214039550,8069227265617,18369844,16668333,0,0,26843255
8069271359332,8069288222000,8069248647481,8069256083923,19517113,16668333,0,0,26843255
8069304813999,8069321637000,8069282705528,8069290497194,19117903,16668333,0,0,27370611
8069338226999,8069338345000,8069305429395,8069312512143,18870692,16668333,0,0,27230321
8069354973666,8069355054000,8069321654143,8069327045752,18233809,16668333,0,0,27116499
8069371681666,8069388470000,8069352472741,8069358460218,19506376,16668333,0,0,27036400
8069405058999,8069421887000,8069387149617,8069391755354,19509031,16668333,0,0,26900817
8069438474999,8069455301000,8069421600840,8069426107174,19933825,16668333,0,0,26675280
8069488637666,8069488719000,8069456384836,8069461773846,18997969,16668333,0,0,26064155
8069522055666,8069522134000,8069490929285,8069497130590,18924151,16668333,0,0,25835048
8069555470666,8069555549000,8069525403246,8069532986090,18740382,16668333,0,0,25669138
8069655558998,8069655798000,8069626510927,8069633241687,19541925,16668333,0,0,25606052
8069672227331,8069672507000,8069639318355,8069647858104,19606422,16668333,0,0,25606052
8069689134666,8069689214000,8069662827855,8069669267901,19221147,16668333,0,0,25223241
8069722550666,8069739336000,8069697338108,8069705517708,19466606,16668333,0,0,25159883
8069755887332,8069772751000,8069732180039,8069739508777,19408771,16668333,0,0,25159883
8069789340999,8069806167000,8069766585245,8069775906803,19805156,16668333,0,0,25140319
8069822755999,8069839582000,8069801611225,8069809382985,20371665,16668333,0,0,25052873
8069856171999,8069872999000,8069836374296,8069845388417,20423041,16668333,0,0,25120509
8069889586999,8069906415000,8069870822077,8069880404549,20362977,16668333,0,0,25056554
8069923003999,8069939835000,8069905252499,8069911733683,19485389,16668333,0,0,25087640
8069956419999,8069973246000,8069939587505,8069946041225,19353072,16668333,0,0,25154817
8070006582666,8070006663000,8069974533910,8069982747259,19480531,16668333,0,0,24813015
8070039999666,8070040081000,8070008797962,8070015865276,19201370,16668333,0,0,24775341
8070073417666,8070073497000,8070043299009,8070051907169,18724529,16668333,0,0,24649755
8070106833666,8070106913000,8070077982197,8070085314462,19637359,16668333,0,0,24642244
8070206922998,8070207160000,8070176924846,8070185785772,20205009,16668333,0,0,24532286
8070240496666,8070240573000,8070210317836,8070216743735,22000855,16668333,0,0,24557644
8070273909666,8070273988000,8070244662608,8070251890085,22232660,16668333,0,0,24372265
8070307324666,8070307408000,8070278266347,8070285938999,21571709,16668333,0,0,24247117
8070340744666,8070340819000,8070312645879,8070320568203,19661312,16668333,0,0,24154387
8070374155666,8070374240000,8070346715513,8070355935534,18416447,16668333,0,0,24081621
8070390823999,8070407653000,8070374046064,8070382520208,22608115,16668333,0,0,24081621
8070407576666,8070424364000,8070381169903,8070392307062,20967412,16668333,0,0,24109257
8070440989666,8070441069000,8070407730270,8070415501902,20718370,16668333,0,0,24071203
